#nodes,1121
0,0.3339531818035639,0.675692944879024,0,aaron-douglas,1939
1,0.26050796751053484,0.7372902886507765,1,aaron-shikler,1970
2,0.44388401195449834,0.2154644618289176,2,abbott-handerson-thayer,1889
3,0.49882359902123463,0.4241534051203455,3,ad-reinhardt,1937
4,-0.8148183434087499,-0.01747555420463079,4,adam-elsheimer,1605
5,-0.4483280503121442,-0.10359194574726488,5,adam-van-der-meulen,1657
6,0.8488732819383069,0.22117024543771835,6,adolf-dietrich,1939
7,0.4338840119544983,0.224124715866762,2,adolf-eberle,1869
8,0.25800796751053484,0.7329601616318543,1,adolph-gottlieb,1970
9,0.5515421186705479,-0.27134852017325495,7,adolph-menzel,1845
10,0.4288840119544983,0.2154644618289176,2,adolphe-joseph-thomas-monticelli,1860
11,0.24090388740060503,-0.7028146735649552,8,adriaen-brouwer,1625
12,-0.502774521855318,-0.05815355875828735,9,adriaen-van-de-velde,1658
13,0.21501216316856858,-0.8221990753327247,10,adriaen-van-de-venne,1614
14,0.20596707819669385,-0.8251380015941872,10,adriaen-van-ostade,1630
15,-0.19005687375757702,-0.3181705591215316,11,aelbert-cuyp,1650
16,0.3314531818035639,0.6800230718979462,0,agnes-lawrence-pelton,1930
17,0.1583210540962936,0.8350139223416699,12,agnes-martin,1963
18,-0.6105677017609247,0.5508220944108085,13,agnolo-bronzino,1525
19,-0.7997248130103307,-0.16299570719445122,14,agostino-carracci,1586
20,0.45297940126628694,0.22059476397880262,2,akseli-gallen-kallela,1891
21,0.713874281404804,0.08541113227195067,15,alan-stephens-foster,1925
22,0.44238535943281027,-0.3084870646525282,16,albert-anker,1874
23,0.44295056216498085,-0.09497915464276105,17,albert-bierstadt,1850
24,0.6395489550546232,0.6041168527802899,18,albert-bloch,1911
25,0.4313840119544983,0.22845484288568418,2,albert-dubois-pillet,1879
26,0.07375633719377675,0.5310866177189233,19,albert-gleizes,1911
27,0.44406039285654875,0.23478297835469897,2,albert-joseph-moore,1861
28,0.4337076310524479,0.23478297835469897,2,albert-maignan,1875
29,0.8775185280306538,0.09898034500998333,20,albert-marquet,1906
