#nodes,1120
0,0.0674996119978647,0.1946858156210003,0,aaron-douglas,1939
1,0.1328146608501577,-0.16298180076917904,1,aaron-shikler,1970
2,0.4101107052880035,-0.28142736404646773,2,abbott-handerson-thayer,1889
3,0.1427336532275211,0.12228373738723952,3,ad-reinhardt,1937
4,-0.47484751984296536,-0.004506181538026137,4,adam-elsheimer,1605
5,0.07486148088986577,0.5241927051250292,5,adam-van-der-meulen,1657
6,0.8537656111153598,-0.4061358241511481,6,adolf-dietrich,1939
7,0.40261070528800347,-0.28575749106538995,2,adolf-eberle,1869
8,0.1253146608501577,-0.15865167375025685,1,adolph-gottlieb,1970
9,-0.4475114042051271,-0.3947199474940766,7,adolph-menzel,1845
10,0.41377095932584784,-0.2764273640464677,2,adolphe-joseph-thomas-monticelli,1860
11,0.3999874938451159,0.6255966264069522,8,adriaen-brouwer,1625
12,-0.027803460539046854,0.47118634447249647,9,adriaen-van-de-velde,1658
13,0.19892368430903493,0.5101928450128811,10,adriaen-van-de-venne,1614
14,0.4450644875385627,0.4818927874213495,11,adriaen-van-ostade,1630
15,-0.03530346053904686,0.4755164714914187,9,aelbert-cuyp,1650
16,-0.08616305938237398,-0.22578553312700142,12,agnes-lawrence-pelton,1930
17,0.1191544068123133,-0.15798180076917903,1,agnes-martin,1963
18,-0.19518600651287926,0.7083000991392286,13,agnolo-bronzino,1525
19,-0.5988264716688273,0.3309426940048284,14,agostino-carracci,1586
20,0.7182815657381918,-0.5550102668128205,15,akseli-gallen-kallela,1891
21,-0.26552256860066664,-0.10661116860920561,16,alan-stephens-foster,1925
22,0.38127380362709656,-0.7479941283891887,17,albert-anker,1874
23,0.3375331135816653,0.1238003850649672,18,albert-bierstadt,1850
24,0.35602711080628274,-0.8368487854518478,19,albert-bloch,1911
25,0.4201107052880035,-0.28142736404646773,2,albert-dubois-pillet,1879
26,0.41084745733434097,-0.8006860825805254,20,albert-gleizes,1911
