#nodes,1115
0,0.26654896879607165,-0.6781228889451201,0,aaron-douglas,1939
1,0.11759151128593297,-0.4807352523890063,1,aaron-shikler,1970
2,-0.2817486675588433,-0.23075656295970873,2,abbott-handerson-thayer,1889
3,0.6650704968207259,-0.37559485570850154,3,ad-reinhardt,1937
4,-0.02950070247292987,0.8704172104957727,4,adam-elsheimer,1605
5,-0.06475599244152555,0.6649983320003346,5,adam-van-der-meulen,1657
6,-0.5191718351099474,-0.5136596552393282,6,adolf-dietrich,1939
7,-0.2867486675588433,-0.24075656295970874,2,adolf-eberle,1869
8,0.11509151128593297,-0.47640512537008406,1,adolph-gottlieb,1970
9,-0.6231748174381013,0.006186999565947994,7,adolph-menzel,1845
10,-0.27808841352099894,-0.23575656295970873,2,adolphe-joseph-thomas-monticelli,1860
11,-0.1737584762561848,0.4554718128499396,8,adriaen-brouwer,1625
12,-0.1764914648467244,0.7297689862853565,9,adriaen-van-de-velde,1658
13,0.3745194325739436,-0.09050806853713081,10,adriaen-van-de-venne,1614
14,-0.2769439529722042,0.6094151926756989,11,adriaen-van-ostade,1630
15,0.02960135220766172,0.5372798797773448,12,aelbert-cuyp,1650
16,0.26404896879607165,-0.6737927619261979,0,agnes-lawrence-pelton,1930
17,0.8807242396364348,0.24825478958375297,13,agnolo-bronzino,1525
18,0.8251581569254497,0.0281832437438884,14,agostino-carracci,1586
19,-0.2792486675588433,-0.21776618190294214,2,akseli-gallen-kallela,1891
20,-0.13472988944686579,-0.41913098235513224,15,alan-stephens-foster,1925
21,-0.5379752797201832,-0.2829046708562127,16,albert-anker,1874
22,-0.24557388894286325,0.010721032490980099,17,albert-bierstadt,1850
23,0.3754094812528742,-0.7099874262274627,18,albert-bloch,1911
24,-0.298239334205628,-0.22111474881441062,2,albert-dubois-pillet,1879
25,0.6203265138532663,-0.24983171004655297,19,albert-gleizes,1911
26,-0.2967486675588433,-0.21343605488401995,2,albert-joseph-moore,1861
27,-0.2917486675588433,-0.23075656295970873,2,albert-maignan,1875
28,-0.6744608734237041,-0.14788152490499987,20,albert-marquet,1906
29,-0.3060671840846247,-0.2255801820576583,2,albert-pinkham-ryder,1885
30,0.07119583607041671,-0.6767950842798832,21,albert-tucker,1943
31,-0.7803989250574871,-0.022383176861121325,22,albin-egger-lienz,1891
32,0.7542831099200488,0.37512335673113795,23,albrecht-altdorfer,1507
33,0.5160604170073498,0.2912012080783159,24,albrecht-durer,1490
34,-0.04828602382711304,-0.37136418159371276,25,alejandro-cabeza,1984
35,-0.3040691756345321,-0.2407565629597087,2,aleksander-gierymski,1874
36,0.10259151128593297,-0.4807352523890063,1,aleksandr-borodin,1991
37,0.49588782123509256,-0.6058388641708752,26,aleksandr-deyneka,1930
38,0.6387425072593924,-0.4840793216313405,27,aleksandra-ekster,1912
39,-0.2990965916230686,0.49609489375543464,28,aleksey-antropov,1753
40,-0.2815722866567929,-0.25007507948549007,2,aleksey-savrasov,1851
41,0.22345154953653426,0.5064819506490456,29,alessandro-allori,1561
42,0.11091815475387011,-0.24015525788098416,30,alexander-bazhbeuk-melikyan,1927
43,0.12668690059772159,-0.47560495023912125,1,alexander-belyaev,2014
44,0.25904896879607164,-0.6737927619261979,0,alexander-calder,1930
45,-0.5172011781564606,0.07617019929185291,31,alexander-clarot,1832
46,-0.008540268985929082,-0.7728189238156858,32,alexander-ivanov,1824
47,0.3981661623993044,-0.4909420504726868,33,alexander-rodchenko,1918
48,0.109986788620929,-0.46596313609382317,1,alexander-roitburd,1989
49,-0.46711101041436104,-0.04554877935334899,34,alexandre-antigna,1848
50,-0.7294284081057767,-0.11829105335134309,35,alexandre-benois,1905
51,-0.5029404459822087,0.00856136160907381,36,alexandre-cabanel,1846
52,-0.29828978456927574,0.30492850222777457,37,alexandre-gabriel-decamps,1828
53,-0.26743015103306195,-0.23593294386175917,2,alexei-harlamoff,1872
54,0.4031661623993044,-0.4909420504726868,33,alexej-von-jawlensky,1909
55,0.025426606169949042,-0.16682539584717732,38,alexey-bogolyubov,1845
56,-0.3313713367083374,0.7351533837100722,39,alexey-venetsianov,1801
57,-0.018007384777242178,-0.48506301706879973,40,alexis-gritchenko,1921
58,-0.008019199815114186,0.08315574544790888,41,alfred-dehodencq,1845
59,0.3060344963314562,-0.8005090373880029,42,alfred-freddy-krupa,1992
60,-0.430255980099725,-0.42952686440545756,43,alfred-sisley,1865
61,-0.2817486675588433,-0.22209630892186433,2,alfred-stevens,1854
62,-0.5371444895298523,-0.6429155268393252,44,alfred-wallis,1934
63,0.670070496820726,-0.37559485570850154,3,alice-bailly,1911
64,-0.2324048936205512,-0.48702582604403083,45,alice-neel,1928
65,0.2960344963314562,-0.8091692914258474,42,alice-rahon,1944
66,-0.3951658429993492,0.4321297933134961,46,allan-ramsay,1739
67,0.10393125724808858,-0.4857352523890063,1,allen-jones,1963
68,0.21595154953653425,0.5021518236301233,29,alonzo-cano,1624
69,-0.27002040239987185,-0.21217794232277387,2,alphonse-mucha,1894
70,0.0761958360704167,-0.6767950842798832,21,amadeo-de-souza-cardoso,1911
71,0.5902320395220104,-0.3688513760954739,47,amedee-ozenfant,1922
72,0.16071285475761785,-0.3577204567366454,48,amedeo-modigliani,1899
73,0.16546066014700594,-0.008726357744789623,49,anatoli-papian,1957
74,-0.29924866755884333,-0.20910592786509777,2,anders-zorn,1886
