#nodes,1115
0,-0.3077204431423338,-0.27967971606430575,0,aaron-douglas,1939
1,-0.47691070758281573,-0.29551247918414975,1,aaron-shikler,1970
2,-0.049981822839546726,-0.2563009096853342,2,abbott-handerson-thayer,1889
3,-0.3102204431423338,-0.27534958904538354,0,ad-reinhardt,1937
4,0.19194981494081545,0.47000783344856156,3,adam-elsheimer,1605
5,0.34503799058746176,-0.3675032829156733,4,adam-van-der-meulen,1657
6,-0.47267498623002974,-0.38301162302611835,5,adolf-dietrich,1939
7,-0.14943646891865295,-0.2708827016663197,6,adolf-eberle,1869
8,-0.11212546164904827,-0.7563131192466241,7,adolph-gottlieb,1970
9,0.006298067283048335,-0.017935655801311217,8,adolph-menzel,1845
10,-0.15693646891865295,-0.2665525746473975,6,adolphe-joseph-thomas-monticelli,1860
11,0.5375175924425397,0.0242597294420557,9,adriaen-brouwer,1625
12,0.40111890498977276,-0.45063050020173223,10,adriaen-van-de-velde,1658
13,-0.3324158592837812,0.7238189222586188,11,adriaen-van-de-venne,1614
14,0.11433456078457599,0.18373166107255887,12,adriaen-van-ostade,1630
15,0.34253799058746176,-0.3631731558967511,4,aelbert-cuyp,1650
16,-0.3699249553106125,-0.3801799158114986,13,agnes-lawrence-pelton,1930
17,0.7533837733363081,-0.19855304857972164,14,agnolo-bronzino,1525
18,0.6358198327032805,0.4187691678543683,15,agostino-carracci,1586
19,-0.05355012423680261,-0.41442526397807933,16,akseli-gallen-kallela,1891
20,-0.3077204431423338,-0.2710194620264614,0,alan-stephens-foster,1925
21,0.392804398423876,-0.24465058021510996,17,albert-anker,1874
22,-0.24332346863948573,-0.592469210086478,18,albert-bierstadt,1850
23,-0.3213806971801782,-0.28467971606430575,0,albert-bloch,1911
24,-0.15943646891865296,-0.2708827016663197,6,albert-dubois-pillet,1879
25,-0.31772044314233383,-0.2883399701021501,0,albert-gleizes,1911
26,-0.16309672295649735,-0.2658827016663197,6,albert-joseph-moore,1861
27,-0.15943646891865296,-0.2795429557041641,6,albert-maignan,1875
28,-0.3127204431423338,-0.28967971606430576,0,albert-marquet,1906
29,-0.19352621193274694,-0.17080296865037695,19,albert-pinkham-ryder,1885
30,-0.2119349076733418,0.04557360940086162,20,albert-tucker,1943
31,-0.4869118137887684,0.5386233464807959,21,albin-egger-lienz,1891
32,0.45273790910518685,0.2902062302903691,22,albrecht-altdorfer,1507
33,0.5443231422859536,-0.16219004482947555,23,albrecht-durer,1490
34,-0.01052140916059112,0.5157092781918112,24,alejandro-cabeza,1984
35,-0.16193646891865296,-0.25789232060955314,6,aleksander-gierymski,1874
36,-0.500298247781356,-0.7794297360800774,25,aleksandr-borodin,1991
37,-0.6540820415594548,-0.0978833481667974,26,aleksandr-deyneka,1930
